 Rows: Electric field / N (Td)                                         
  0.1000    
  0.3767    
   1.207    
   2.591    
   4.528    
   7.018    
   10.06    
   13.66    
   17.81    
   22.52    
   27.77    
   33.58    
   39.95    
   46.87    
   54.34    
   62.36    
   70.94    
   80.08    
   89.76    
   100.0    
 
 Columns: Mole fraction Ar
   1.000      0.7500      0.5000      0.2500       0.000    
 
 Columns: Mole fraction N2
   0.000      0.2500      0.5000      0.7500       1.000    
 
 Mean energy (eV)                                                
  0.9318E+25  0.1583E+26  0.1285E+26  0.1092E+26  0.9586E+25
  0.3910E+25  0.9994E+25  0.7645E+25  0.6307E+25  0.5459E+25
  0.2184E+25  0.8001E+25  0.6007E+25  0.4911E+25  0.4194E+25
  0.1526E+25  0.7006E+25  0.5118E+25  0.4159E+25  0.3550E+25
  0.1407E+25  0.6373E+25  0.4572E+25  0.3674E+25  0.3124E+25
  0.1380E+25  0.5938E+25  0.4197E+25  0.3343E+25  0.2825E+25
  0.1356E+25  0.5439E+25  0.3929E+25  0.3104E+25  0.2608E+25
  0.1330E+25  0.4763E+25  0.3686E+25  0.2920E+25  0.2437E+25
  0.1302E+25  0.3954E+25  0.3458E+25  0.2753E+25  0.2307E+25
  0.1274E+25  0.3073E+25  0.3232E+25  0.2618E+25  0.2186E+25
  0.1248E+25  0.2486E+25  0.2923E+25  0.2497E+25  0.2101E+25
  0.1224E+25  0.2102E+25  0.2605E+25  0.2345E+25  0.2005E+25
  0.1202E+25  0.1857E+25  0.2312E+25  0.2218E+25  0.1909E+25
  0.1182E+25  0.1690E+25  0.2061E+25  0.2077E+25  0.1846E+25
  0.1164E+25  0.1574E+25  0.1876E+25  0.1936E+25  0.1767E+25
  0.1148E+25  0.1489E+25  0.1741E+25  0.1835E+25  0.1705E+25
  0.1133E+25  0.1423E+25  0.1641E+25  0.1742E+25  0.1674E+25
  0.1121E+25  0.1370E+25  0.1562E+25  0.1664E+25  0.1632E+25
  0.1110E+25  0.1328E+25  0.1501E+25  0.1606E+25  0.1610E+25
 
 Energy diffusion coef. D*N (1/m/s)                              
  0.1846E+26  0.4281E+25  0.2074E+25  0.1378E+25  0.1060E+25
  0.1193E+26  0.5105E+25  0.2609E+25  0.1650E+25  0.1193E+25
  0.8671E+25  0.5344E+25  0.3157E+25  0.2148E+25  0.1574E+25
  0.7107E+25  0.5308E+25  0.3281E+25  0.2333E+25  0.1782E+25
  0.6247E+25  0.5239E+25  0.3293E+25  0.2384E+25  0.1853E+25
  0.5999E+25  0.5141E+25  0.3274E+25  0.2390E+25  0.1875E+25
  0.5916E+25  0.5053E+25  0.3233E+25  0.2381E+25  0.1877E+25
  0.5858E+25  0.4930E+25  0.3195E+25  0.2357E+25  0.1870E+25
  0.5806E+25  0.4823E+25  0.3150E+25  0.2333E+25  0.1851E+25
  0.5757E+25  0.4886E+25  0.3107E+25  0.2306E+25  0.1836E+25
  0.5710E+25  0.4871E+25  0.3110E+25  0.2281E+25  0.1817E+25
  0.5668E+25  0.4937E+25  0.3203E+25  0.2272E+25  0.1801E+25
  0.5630E+25  0.4976E+25  0.3423E+25  0.2304E+25  0.1791E+25
  0.5596E+25  0.5000E+25  0.3712E+25  0.2434E+25  0.1803E+25
  0.5566E+25  0.5010E+25  0.3976E+25  0.2679E+25  0.1877E+25
  0.5541E+25  0.5020E+25  0.4196E+25  0.2990E+25  0.2039E+25
  0.5520E+25  0.5028E+25  0.4365E+25  0.3348E+25  0.2294E+25
  0.5503E+25  0.5036E+25  0.4493E+25  0.3654E+25  0.2649E+25
  0.5491E+25  0.5045E+25  0.4594E+25  0.3910E+25  0.3006E+25
  0.5482E+25  0.5058E+25  0.4675E+25  0.4124E+25  0.3365E+25
 
 Total collision freq. /N (m3/s)                                 
  0.6009E-14  0.5557E-14  0.7110E-14  0.7872E-14  0.8317E-14
  0.1642E-13  0.1169E-13  0.1474E-13  0.1712E-13  0.1921E-13
  0.3914E-13  0.1767E-13  0.2505E-13  0.3120E-13  0.3615E-13
  0.6911E-13  0.2086E-13  0.3039E-13  0.3908E-13  0.4709E-13
  0.9884E-13  0.2275E-13  0.3377E-13  0.4393E-13  0.5344E-13
  0.1104E-12  0.2415E-13  0.3608E-13  0.4733E-13  0.5796E-13
  0.1148E-12  0.2552E-13  0.3790E-13  0.4986E-13  0.6133E-13
  0.1182E-12  0.2741E-13  0.3953E-13  0.5196E-13  0.6400E-13
  0.1215E-12  0.3116E-13  0.4124E-13  0.5387E-13  0.6633E-13
  0.1249E-12  0.3847E-13  0.4331E-13  0.5579E-13  0.6846E-13
  0.1283E-12  0.4972E-13  0.4621E-13  0.5792E-13  0.7061E-13
  0.1318E-12  0.6328E-13  0.5056E-13  0.6042E-13  0.7291E-13
  0.1352E-12  0.7686E-13  0.5706E-13  0.6357E-13  0.7546E-13
  0.1386E-12  0.8904E-13  0.6574E-13  0.6786E-13  0.7845E-13
  0.1419E-12  0.9935E-13  0.7560E-13  0.7349E-13  0.8217E-13
  0.1451E-12  0.1083E-12  0.8607E-13  0.8026E-13  0.8666E-13
  0.1481E-12  0.1158E-12  0.9620E-13  0.8858E-13  0.9208E-13
  0.1511E-12  0.1224E-12  0.1054E-12  0.9709E-13  0.9867E-13
  0.1539E-12  0.1281E-12  0.1134E-12  0.1054E-12  0.1056E-12
  0.1567E-12  0.1333E-12  0.1205E-12  0.1135E-12  0.1132E-12
 
